time,pack_voltage,pack_current,pack_soc,pack_temperature,ambient_temperature,voltage_imbalance,soc_imbalance,temperature_imbalance,min_cell_voltage,max_cell_voltage,min_cell_soc,max_cell_soc,min_cell_temperature,max_cell_temperature,balancing_active,safety_events,cell_0_voltage,cell_0_soc,cell_0_temperature,cell_1_voltage,cell_1_soc,cell_1_temperature,cell_2_voltage,cell_2_soc,cell_2_temperature,cell_3_voltage,cell_3_soc,cell_3_temperature,cell_4_voltage,cell_4_soc,cell_4_temperature,cell_5_voltage,cell_5_soc,cell_5_temperature,cell_6_voltage,cell_6_soc,cell_6_temperature,cell_7_voltage,cell_7_soc,cell_7_temperature,cell_8_voltage,cell_8_soc,cell_8_temperature,cell_9_voltage,cell_9_soc,cell_9_temperature,cell_10_voltage,cell_10_soc,cell_10_temperature,cell_11_voltage,cell_11_soc,cell_11_temperature,cell_12_voltage,cell_12_soc,cell_12_temperature,cell_13_voltage,cell_13_soc,cell_13_temperature,cell_14_voltage,cell_14_soc,cell_14_temperature,cell_15_voltage,cell_15_soc,cell_15_temperature,cell_16_voltage,cell_16_soc,cell_16_temperature,cell_17_voltage,cell_17_soc,cell_17_temperature,cell_18_voltage,cell_18_soc,cell_18_temperature,cell_19_voltage,cell_19_soc,cell_19_temperature,action,reward,controller,controller_mode,desired_pack_current
6.703000000008615,82.79029182065247,-1.639571216509953,0.20122550698162298,10.083673920347222,6.094886333098818,0.12309949838665535,0.0002174453956826916,0.009394001974319721,4.085157885202529,4.208257383589184,0.20112609355725286,0.20134353895293555,10.074279918372902,10.083673920347222,True,"{'over_voltage_cells': [], 'under_voltage_cells': [], 'over_temperature_cells': [], 'voltage_imbalance': [0.12309949838665535], 'current_limit': False, 'pack_over_voltage': False, 'pack_under_voltage': False}",4.197924750058875,0.20118556624933764,10.082971930982998,4.140912270246389,0.2012234687285444,10.0794902796352,4.152446145733793,0.20117689747582596,10.077128198853424,4.1056472065817164,0.20112903307221386,10.074977598277718,4.130230963377627,0.20122940408183962,10.075964676184642,4.151719585907612,0.20122940306068116,10.081911590615531,4.114761177858521,0.20112609355725286,10.079479333258575,4.162843571539376,0.2011701114191065,10.075743743576345,4.127812904768395,0.20124421702735082,10.074517161273741,4.140410303748955,0.2011829203600025,10.080473306760693,4.1277926411976695,0.20124383129761603,10.083673920347222,4.208257383589184,0.20124397851650344,10.08282762359715,4.148799978247061,0.20120048699805482,10.074536600121174,4.109310140351773,0.20134353895293555,10.074279918372902,4.171425231038503,0.20132969101311968,10.075214793130257,4.107249226647733,0.2012501580398767,10.076732681658825,4.153034583858964,0.20127982284647794,10.082112368176102,4.085157885202529,0.20119621525347584,10.083327413290009,4.102887255176148,0.201272797148826,10.079014423003148,4.151668615521635,0.20130732782221522,10.074551991325706,1.0,-5.152719849516537,cccv,CC,-1.639571216509953
13.40600000001723,83.03295250520867,-1.639571216509953,0.20245101925539274,10.022102391587904,6.094886333098818,0.12311802099870395,0.00043489366377985617,0.017609474663773383,4.097278756380475,4.220396777379179,0.20225219122966928,0.20268708489344914,10.00449291692413,10.022102391587904,True,"{'over_voltage_cells': [], 'under_voltage_cells': [], 'over_temperature_cells': [], 'voltage_imbalance': [0.12311802099870395], 'current_limit': False, 'pack_over_voltage': False, 'pack_under_voltage': False}",4.2100426470747845,0.20237113730207648,10.02072002872672,4.153043564293832,0.20244694273474986,10.014727945105662,4.1645605039592395,0.20235379964888375,10.009933832218408,4.117743718523979,0.2022580702909579,10.006175816537946,4.1423643345138075,0.2024588135172561,10.008420531204992,4.163853144366332,0.20245881147770356,10.017927453717979,4.126856683580505,0.20225219122966928,10.014298819336393,4.174955529494076,0.20234022745428717,10.007595516299919,4.1399516688175275,0.20248843960366122,10.005945426690511,4.152526768505194,0.20236584549076203,10.016019234489583,4.1399312653598,0.2024876681421729,10.022102391587904,4.220396777379179,0.20248796258235968,10.019903263675785,4.160922933751643,0.20240097898013143,10.006133131134746,4.121485023969068,0.20268708489344914,10.00449291692413,4.183595685796699,0.20265938880018108,10.00624216136303,4.119389977956133,0.20250032170944185,10.009746485437699,4.165186601882453,0.2025596517353363,10.019008886091559,4.097278756380475,0.20239243544106889,10.021159447024045,4.115036234936078,0.2025456002398344,10.013565474154808,4.163830684667863,0.20261466208169276,10.005718382514257,1.0,-5.141390857381269,cccv,CC,-1.639571216509953
20.109000000025844,83.24951548481116,-1.639571216509953,0.20367653680465567,9.960842578239108,6.094886333098818,0.12313654036146371,0.0006523447937406279,0.024473886288655322,4.108094743912192,4.2312312842736555,0.2033782930043948,0.20403063779813543,9.936368691950452,9.960842578239108,True,"{'over_voltage_cells': [], 'under_voltage_cells': [], 'over_temperature_cells': [], 'voltage_imbalance': [0.12313654036146371], 'current_limit': False, 'pack_over_voltage': False, 'pack_under_voltage': False}",4.22085565776156,0.20355671314405627,9.9590226747204,4.163869973141781,0.20367042200219612,9.9511126754587,4.175369976638315,0.20353070650399907,9.944088040529001,4.128535346073918,0.20338711164238313,9.93911035978004,4.153192820556298,0.20368822828869398,9.942487627428092,4.174681817375689,0.20368822523501698,9.954239212859667,4.137647304860676,0.2033782930043948,9.949958996225138,4.185762601598562,0.20351034809032173,9.941123171626703,4.150785547755147,0.20373266771036022,9.939399154019892,4.163338348168019,0.20354877537763194,9.952468534952434,4.15076500483342,0.20373151051753846,9.960842578239108,4.2312312842736555,0.20373195218120188,9.957365926795138,4.171741003669124,0.2036014759295355,9.939688127571072,4.132355022866716,0.20403063779813543,9.936368691950452,4.194461253847327,0.2039890933388013,9.938746070602782,4.130225844821331,0.2037504909904492,9.944279395947552,4.176033734380016,0.20383948664857035,9.95647612427758,4.108094743912192,0.2035886605483116,9.959303144665846,4.125880330448477,0.203818409254426,9.949234268131313,4.174687867828925,0.2039220027569446,9.938839743016722,1.0,-5.130061650026629,cccv,CC,-1.639571216509953
26.81200000003446,83.44340926162933,-1.639571216509953,0.204902059613112,9.899998682776351,6.094886333098818,0.12315505650962244,0.0008697987753848446,0.030104632985027635,4.117777272837579,4.240932329347202,0.20450439886880262,0.20537419764418746,9.869894049791323,9.899998682776351,True,"{'over_voltage_cells': [], 'under_voltage_cells': [], 'over_temperature_cells': [], 'voltage_imbalance': [0.12315505650962244], 'current_limit': False, 'pack_over_voltage': False, 'pack_under_voltage': False}",4.230535207201084,0.2047422937612452,9.897986955998087,4.173562921897599,0.2048939065148594,9.888560261158721,4.185045988892328,0.20470761802633777,9.879596912468225,4.138193514336453,0.2045161571130534,9.873665326018145,4.162887846636406,0.2049176483791994,9.87794132990461,4.184377029989478,0.20491764431654003,9.891146244585148,4.147304466767792,0.20450439886880262,9.88649256993392,4.195436213001896,0.2046804733124229,9.876216105537665,4.160485966739041,0.20497690132961593,9.874599447563964,4.173016467824477,0.20473171000616563,9.889892154838822,4.1604652846682315,0.20497535840772185,9.899998682776351,4.240932329347202,0.20497594729666843,9.895453538749926,4.181425613162811,0.2048019778302726,9.874858758393195,4.14209156218047,0.20537419764418746,9.869894049791323,4.204193360364276,0.20531880460713547,9.872736450698525,4.139928252354807,0.20500066586522633,9.880141616935951,4.185747406428772,0.2051193275683405,9.89461725228956,4.117777272837579,0.20478489056080246,9.897927972165716,4.1355909668026385,0.20509122417438763,9.88600609814371,4.184411590195992,0.20522934982724683,9.87371488761266,1.0,-5.118732229350002,cccv,CC,-1.639571216509953
33.515000000043074,83.61760365347962,-1.639571216509953,0.20612758766480946,9.839689679002088,6.094886333098818,0.12317356949386227,0.0010872555989640542,0.034683721793491884,4.126474833987136,4.2496484034809985,0.20563050881047318,0.20671776440943723,9.805005957208596,9.839689679002088,True,"{'over_voltage_cells': [11], 'under_voltage_cells': [], 'over_temperature_cells': [], 'voltage_imbalance': [0.12317356949386227], 'current_limit': False, 'pack_over_voltage': False, 'pack_under_voltage': False}",4.2392297862676935,0.20592787913978228,9.837680570243254,4.182270901446403,0.20611739625705924,9.827034096272351,4.193737031626102,0.20588453420142067,9.816431684483542,4.146866714194764,0.20564520668992617,9.809729130080472,4.171597903654704,0.2061470737722913,9.814664816604475,4.1930872730663395,0.2061470687063169,9.828813525822666,4.155976660155669,0.20563050881047318,9.823951965143769,4.2041248546284935,0.2058506031062268,9.81276171801385,4.16920141669261,0.20622114044419967,9.8113574755807,4.181709618349361,0.20591464936217027,9.828308089477824,4.169180595704105,0.2062192117968626,9.839689679002088,4.2496484034809985,0.2062199479125506,9.834283185105853,4.190125253156187,0.20600248466687354,9.811457776657438,4.150843132828295,0.20671776440943723,9.805005957208596,4.21294049630505,0.20664852258389516,9.808186582297694,4.148645691441126,0.20625084631657215,9.81722745662492,4.194476108897311,0.20639917447702794,9.833496655977179,4.126474833987136,0.20598112546425704,9.837159630389037,4.144316634870485,0.2063640449818854,9.823866238380058,4.193150342726797,0.20653670327255344,9.810183052801388,1.0,-6.107402598045018,cccv,CC,-1.639571216509953
40.21800000005169,83.77467127243239,-1.639571216509953,0.20735312094413427,9.78001574141736,6.094886333098818,0.1231920793707566,0.00130471525514686,0.038387542782114537,4.134316057910764,4.257508137281521,0.20675662281719895,0.2080613380723458,9.741628198635246,9.78001574141736,True,"{'over_voltage_cells': [0, 11], 'under_voltage_cells': [], 'over_temperature_cells': [], 'voltage_imbalance': [0.1231920793707566], 'current_limit': False, 'pack_over_voltage': False, 'pack_under_voltage': False}",4.247068025555427,0.20711346926600113,9.77814958158995,4.190122542384874,0.20734089121343416,9.766516593614035,4.201571735456366,0.20706145501512183,9.754549279088721,4.154683576241185,0.20677426036032553,9.74720494009425,4.1794516222184335,0.20737650445189923,9.752590462377283,4.200941177190691,0.20737649838859448,9.767338743872497,4.163792515594703,0.20675662281719895,9.762380160410281,4.211957157108725,0.20702073745776448,9.750664055520012,4.177060528241264,0.2074653850374057,9.749534294743906,4.189546430332572,0.2070975934317211,9.76771677277477,4.177039568502559,0.20746307066925787,9.78001574141736,4.257508137281521,0.2074639540128558,9.77392055529776,4.197968554274043,0.20720299642430706,9.749371670201649,4.158738365437905,0.2080613380723458,9.741628198635246,4.220831292338043,0.20797824724834674,9.745051380689901,4.15650679267317,0.20750103232770106,9.755473921084713,4.202348472373258,0.20767902735726315,9.773159875565465,4.134316057910764,0.20717736524454786,9.777088742509948,4.1521859652372095,0.2076368716594572,9.762799379422537,4.201032756079679,0.20784406307342773,9.748115190838108,1.0,-7.096072759096487,cccv,CC,-1.639571216509953
46.9210000000603,83.91684076176966,-1.639571216509953,0.20857865943580425,9.721053411185064,6.094886333098818,0.12321058619916592,0.0015221777349832544,0.04136843288562986,4.1414123767242605,4.2646229629234265,0.20788274087699324,0.2094049186119765,9.679684978299434,9.721053411185064,True,"{'over_voltage_cells': [0, 11], 'under_voltage_cells': [], 'over_temperature_cells': [], 'voltage_imbalance': [0.12321058619916592], 'current_limit': False, 'pack_over_voltage': False, 'pack_under_voltage': False}",4.25416135722411,0.20829906412644428,9.719426772317338,4.197229276870466,0.20856439136892974,9.706996734257174,4.208661532558818,0.20823838045365917,9.693902776395777,4.161755532625841,0.20790331811191692,9.686011281780232,4.186560434492539,0.2086059404023297,9.691674205358172,4.208050174515824,0.20860593334786354,9.706781950217758,4.170863465219367,0.20788274087699324,9.701805635098795,4.219044552628099,0.20819087635343345,9.689844664090074,4.184174733563582,0.20870963509299617,9.689023428247896,4.196638335926008,0.20828054220116357,9.708112201101766,4.18415363519348,0.20870693500939347,9.721053411185064,4.2646229629234265,0.20870796558183732,9.714406601851259,4.205066948695417,0.20840351308793115,9.688524541752843,4.165888692193962,0.2094049186119765,9.679684978299434,4.227977180688871,0.20930797858029798,9.683278577627016,4.1636229882024285,0.20875122388221087,9.69483987074582,4.209475929009731,0.20895888619194308,9.713641327665108,4.1414123767242605,0.20837360988773335,9.717779730053053,4.159310390049213,0.20890970419000557,9.70278926019158,4.208170262464222,0.20915142921098714,9.687407027072325,1.0,-7.084742715600253,cccv,CC,-1.639571216509953
53.62400000006892,82.07829760164002,-0.6819963970584559,0.20908843685888034,9.659343741825436,6.094886333098818,0.05132909732237945,0.0016126346459747476,0.04383081906052766,4.081221773874105,4.132550871196484,0.2083511628691989,0.20996379751517366,9.615512922764909,9.659343741825436,True,"{'over_voltage_cells': [], 'under_voltage_cells': [], 'over_temperature_cells': [], 'voltage_imbalance': [], 'current_limit': False, 'pack_over_voltage': False, 'pack_under_voltage': False}",4.128103582084102,0.20879222638420153,9.656940919509141,4.1044840907472135,0.20907332091414577,9.644495590236982,4.109163206571825,0.20872793653122054,9.630579537427504,4.089573737384957,0.2083729629105485,9.622762502819391,4.100055980335305,0.20911733903167048,9.628304590780441,4.108994887569991,0.20911733156752632,9.64361395217707,4.093357473124311,0.2083511628691989,9.638849186712644,4.113471030993354,0.20867760946566788,9.626116246084642,4.099087876862506,0.20922719588020147,9.625919835111143,4.10417188181031,0.208772603775995,9.645970302832144,4.099078469590862,0.20922433535675516,9.659343741825436,4.132550871196484,0.20922542717085402,9.651216203317606,4.107706627165506,0.20890288229325682,9.624621056614565,4.091644224542281,0.20996379751517366,9.615512922764909,4.117447996298518,0.20986109667734087,9.618622795437386,4.090548865850713,0.2092712561301853,9.631857016207997,4.109670514733692,0.20949125901883872,9.651590319236615,4.081221773874105,0.20887120208473395,9.65675877051205,4.088792061373984,0.20943915431174703,9.640897678229138,4.109172449530006,0.209695244139878,9.623960496085536,-0.1680795683762043,-0.4855704975301687,cccv,CV,-0.6819963970584559
60.32700000007753,84.0222271186819,-1.639571216509953,0.21031398270355742,9.601843438609901,6.094886333098818,0.12323678322192944,0.0018301011080506246,0.045746359187909036,4.146664486173237,4.269901269395167,0.20947728664616197,0.2113073877542126,9.556097079421992,9.601843438609901,True,"{'over_voltage_cells': [0, 11], 'under_voltage_cells': [], 'over_temperature_cells': [], 'voltage_imbalance': [0.12323678322192944], 'current_limit': False, 'pack_over_voltage': False, 'pack_under_voltage': False}",4.259409230610228,0.20997782792334604,9.600098631448342,4.202496131033733,0.2102968284039244,9.586925848840115,4.2139044035745075,0.20990486849330423,9.572413283467672,4.166973144708032,0.20950202641868884,9.563964494449733,4.191830231172015,0.21034678241685703,9.569723954548817,4.213320231912272,0.2103467739704388,9.585074002729698,4.176079651349913,0.20947728664616197,9.580218023231565,4.224284022524469,0.20984775477093343,9.567917009256412,4.189452166707218,0.21047145364092099,9.567872487392643,4.201884193277263,0.20995555917539985,9.588321581466381,4.1894308722408695,0.21046820741053618,9.601843438609901,4.269901269395167,0.21046944645427834,9.593769215881009,4.210321993151671,0.21010340587723875,9.566232466055087,4.171217272493357,0.2113073877542126,9.556097079421992,4.233299471822677,0.21119083741350347,9.559716233453761,4.168903240671482,0.21052145550414472,9.57332712592726,4.21477212376771,0.2107711262534162,9.593967909749397,4.146664486173237,0.2100674535881533,9.598929338782412,4.164602295166536,0.21071199509883534,9.582887038366996,4.213480686929533,0.2110026192156963,9.5660213881844,1.0,-7.068699334060899,cccv,CV,-1.639571216509953
67.03000000008615,80.77630806243484,-0.0,0.21031398270355742,9.541016559391048,6.094886333098818,0.0006651740911989279,0.0018301011080506246,0.047318959084281076,4.038502909176923,4.039168083268122,0.20947728664616197,0.2113073877542126,9.493697600306767,9.541016559391048,True,"{'over_voltage_cells': [], 'under_voltage_cells': [], 'over_temperature_cells': [], 'voltage_imbalance': [], 'current_limit': False, 'pack_over_voltage': False, 'pack_under_voltage': False}",4.03868483742542,0.20997782792334604,9.53851391095518,4.0388007823061844,0.2102968284039244,9.525585490810283,4.038658319370018,0.20990486849330423,9.510615791543783,4.038511901169571,0.20950202641868884,9.50237712550369,4.0388189387430105,0.21034678241685703,9.507855974902261,4.03881893567305,0.2103467739704388,9.523182944208648,4.038502909176923,0.20947728664616197,9.5185836684689,4.038637560643516,0.20984775477093343,9.505761157721277,4.038864252123676,0.21047145364092099,9.506329187347884,4.03867674355885,0.20995555917539985,9.527368529228205,4.038863072238949,0.21046820741053618,9.541016559391048,4.03886352258554,0.21046944645427834,9.531623267944305,4.038730480368854,0.21010340587723875,9.503801169717276,4.039168083268122,0.2113073877542126,9.493697600306767,4.039125721528315,0.21119083741350347,9.496816023801152,4.038882425952314,0.21052145550414472,9.511781574072613,4.038973172038973,0.2107711262534162,9.533040498499957,4.038717413040982,0.2100674535881533,9.538990451575247,4.038951680050451,0.21071199509883534,9.522389652331071,4.039057311172121,0.2110026192156963,9.504301083649324,-1.0,2.059881122475628,cccv,CV,-0.0
